id_venda,id_cliente,id_produto,data_venda,quantidade,valor_unitario,valor_total,canal_venda
404,9,115,2024-12-21 03:09:30,1,127.28,127.28,online
405,26,81,2025-10-21 07:03:41,5,3611.78,18058.9,online
406,66,186,2025-10-17 05:47:51,2,3951.9,7903.8,marketplace
407,70,150,2025-01-02 05:57:23,4,6961.72,27846.88,loja física
408,52,137,2025-02-07 11:30:15,1,6944.32,6944.32,marketplace
409,68,11,2025-06-26 18:48:36,4,1779.66,7118.64,loja física
410,95,61,2025-04-21 18:53:56,3,2558.74,7676.22,loja física
411,21,7,2025-04-07 16:23:29,2,4651.27,9302.54,online
412,99,11,2025-06-02 06:20:58,2,1779.66,3559.32,online
413,57,177,2025-08-15 00:08:56,5,7307.24,36536.2,marketplace
414,63,46,2025-04-30 19:51:20,2,438.2,876.4,loja física
415,68,171,2025-11-05 06:36:25,4,3502.39,14009.56,online
416,61,66,2025-01-20 13:41:35,4,5395.79,21583.16,marketplace
417,8,31,2024-12-16 10:45:09,3,7064.51,21193.53,marketplace
418,27,123,2025-06-09 16:10:45,4,3717.23,14868.92,loja física
419,15,156,2025-02-25 22:51:58,5,2299.63,11498.15,loja física
420,76,55,2025-02-15 01:17:06,4,1874.63,7498.52,marketplace
421,45,120,2025-04-12 23:04:50,4,4919.87,19679.48,loja física
422,63,75,2025-06-28 06:46:46,2,5102.31,10204.62,marketplace
423,74,150,2025-10-06 03:31:56,1,6961.72,6961.72,marketplace
424,65,25,2025-02-02 06:12:44,5,6697.46,33487.3,marketplace
425,30,155,2024-11-22 22:23:34,5,7049.38,35246.9,loja física
426,100,128,2025-01-13 01:24:00,3,7259.79,21779.37,online
427,33,172,2025-08-10 06:39:54,5,534.87,2674.35,online
428,78,160,2025-05-15 15:05:10,5,1053.48,5267.4,marketplace
429,88,168,2025-05-21 06:09:53,2,5044.32,10088.64,marketplace
430,49,164,2024-12-12 14:55:25,4,4950.63,19802.52,loja física
431,39,47,2025-07-23 17:48:48,3,2635.98,7907.94,marketplace
432,86,10,2025-08-15 23:06:43,3,7563.09,22689.27,marketplace
433,10,151,2025-03-26 08:53:41,3,5329.91,15989.73,loja física
434,39,177,2025-02-14 23:44:55,3,7307.24,21921.72,marketplace
435,25,140,2025-03-16 20:39:15,2,3458.6,6917.2,marketplace
436,14,2,2025-02-22 08:57:37,5,2385.09,11925.45,loja física
437,41,100,2025-10-20 22:32:19,1,6067.84,6067.84,online
438,95,96,2025-04-28 19:00:29,5,5811.56,29057.8,marketplace
439,72,13,2025-05-10 21:16:22,3,4194.19,12582.57,marketplace
440,90,190,2025-06-03 21:16:46,5,1325.77,6628.85,loja física
441,69,65,2025-05-27 07:41:54,4,1568.12,6272.48,loja física
442,37,73,2025-10-26 16:32:16,1,7575.29,7575.29,loja física
443,2,76,2025-08-02 07:02:24,2,6203.79,12407.58,online
444,93,52,2024-11-30 13:17:23,4,1847.55,7390.2,online
445,82,30,2025-05-14 01:47:42,3,3653.33,10959.99,online
446,55,28,2024-12-28 23:29:32,3,6428.0,19284.0,marketplace
447,6,29,2025-06-07 22:17:04,1,6414.58,6414.58,online
448,78,191,2025-07-04 01:38:00,1,3505.32,3505.32,online
449,90,142,2025-09-10 12:43:40,2,5648.87,11297.74,marketplace
450,62,111,2025-10-29 13:02:06,4,2373.6,9494.4,loja física
451,95,199,2024-12-20 13:13:57,4,5740.23,22960.92,online
452,71,68,2025-08-01 09:36:30,1,1739.61,1739.61,marketplace
453,26,148,2025-10-06 23:23:39,4,2817.24,11268.96,marketplace
454,82,93,2025-05-23 16:42:23,1,2994.59,2994.59,marketplace
455,94,129,2024-12-11 02:28:10,2,5526.98,11053.96,online
456,69,4,2025-03-21 16:14:04,3,1271.94,3815.82,marketplace
457,67,86,2025-01-15 10:54:05,2,5446.58,10893.16,loja física
458,49,105,2024-12-14 08:33:37,5,3759.35,18796.75,marketplace
459,65,4,2025-03-07 08:30:28,5,1271.94,6359.7,online
460,89,134,2025-11-10 21:12:39,2,1669.06,3338.12,marketplace
461,67,61,2024-11-23 18:58:44,1,2558.74,2558.74,marketplace
462,74,31,2025-11-10 19:25:11,3,7064.51,21193.53,marketplace
463,51,52,2024-12-22 21:41:31,4,1847.55,7390.2,loja física
464,81,11,2025-06-24 10:41:06,1,1779.66,1779.66,marketplace
465,54,175,2025-10-02 21:31:29,1,3321.56,3321.56,marketplace
466,89,199,2025-02-21 16:11:54,5,5740.23,28701.15,online
467,42,196,2025-09-03 02:46:36,4,3869.96,15479.84,online
468,89,138,2025-04-06 20:01:03,4,2513.11,10052.44,online
469,3,158,2024-12-03 09:06:36,4,3769.25,15077.0,loja física
470,17,7,2025-07-10 20:45:48,1,4651.27,4651.27,online
471,67,162,2025-07-17 02:01:24,4,4998.82,19995.28,marketplace
472,63,113,2025-09-06 12:20:37,4,2001.96,8007.84,marketplace
473,33,135,2025-07-03 10:10:04,1,4538.39,4538.39,marketplace
474,27,42,2024-12-21 15:18:18,3,4214.82,12644.46,loja física
475,57,193,2025-06-12 02:40:35,3,4781.92,14345.76,online
476,100,60,2025-05-17 09:34:55,4,7054.86,28219.44,online
477,39,44,2025-05-07 15:42:36,4,37.54,150.16,online
478,82,30,2025-09-01 14:21:11,3,3653.33,10959.99,marketplace
479,16,108,2025-01-25 10:36:03,1,1251.95,1251.95,loja física
480,33,49,2025-11-09 21:10:37,5,6052.79,30263.95,online
481,37,144,2025-05-03 15:21:07,4,646.02,2584.08,online
482,71,81,2025-02-24 08:40:43,2,3611.78,7223.56,online
483,8,80,2025-01-26 09:27:19,4,2718.51,10874.04,marketplace
484,35,104,2025-01-24 20:26:34,4,2231.68,8926.72,online
485,70,62,2025-03-17 03:45:18,1,1225.79,1225.79,loja física
486,38,66,2025-02-10 10:18:38,4,5395.79,21583.16,loja física
487,13,40,2025-01-19 06:25:38,1,198.18,198.18,loja física
488,10,127,2025-06-24 20:56:36,5,5560.18,27800.9,marketplace
489,26,91,2025-06-06 18:21:58,4,3057.66,12230.64,loja física
490,88,140,2025-09-18 03:42:01,3,3458.6,10375.8,online
491,75,188,2025-06-04 17:03:09,3,4322.47,12967.41,marketplace
492,62,183,2025-08-22 19:54:15,1,5982.54,5982.54,online
493,100,99,2025-06-29 15:59:32,3,4654.47,13963.41,marketplace
494,9,79,2025-04-10 11:38:55,5,2263.23,11316.15,marketplace
495,10,14,2025-05-24 08:07:18,5,6442.85,32214.25,loja física
496,10,141,2024-12-11 13:24:15,5,1916.69,9583.45,marketplace
497,37,119,2025-04-28 07:38:54,4,7867.18,31468.72,loja física
498,51,75,2025-10-22 15:00:05,1,5102.31,5102.31,marketplace
499,62,17,2025-09-21 20:52:11,2,5744.42,11488.84,marketplace
500,56,3,2025-04-05 12:54:31,1,1632.5,1632.5,online
501,88,101,2024-12-12 02:55:37,4,600.38,2401.52,online
502,64,1,2025-04-12 04:39:40,1,5458.41,5458.41,loja física
503,21,55,2025-11-14 05:20:57,4,1874.63,7498.52,marketplace
504,86,138,2025-10-08 17:28:41,2,2513.11,5026.22,online
505,80,53,2025-03-09 01:59:31,4,7178.61,28714.44,marketplace
506,8,121,2025-03-24 06:53:27,5,5689.3,28446.5,loja física
507,74,61,2025-04-25 04:33:02,5,2558.74,12793.7,online
508,37,130,2025-05-15 22:00:17,5,2844.68,14223.4,marketplace
509,16,135,2025-08-18 00:24:40,5,4538.39,22691.95,marketplace
510,28,104,2025-07-21 03:04:34,4,2231.68,8926.72,marketplace
511,21,89,2025-06-13 20:38:32,3,1387.85,4163.55,online
512,57,153,2025-02-09 20:53:38,3,4441.51,13324.53,loja física
513,62,84,2025-07-10 07:31:39,1,7938.21,7938.21,marketplace
514,50,56,2025-08-14 05:38:42,3,3960.1,11880.3,loja física
515,76,119,2025-05-22 16:37:36,2,7867.18,15734.36,online
516,7,31,2025-10-13 02:57:22,3,7064.51,21193.53,loja física
517,93,26,2025-09-23 22:26:35,5,5613.17,28065.85,loja física
518,100,49,2025-11-20 00:45:47,1,6052.79,6052.79,online
519,22,167,2025-02-23 11:15:47,1,7881.23,7881.23,online
520,30,41,2024-12-23 08:40:03,1,3148.73,3148.73,online
521,16,21,2024-12-04 15:53:57,3,1722.18,5166.54,marketplace
522,82,123,2025-02-07 06:45:05,4,3717.23,14868.92,loja física
523,99,19,2025-06-23 19:37:48,3,2030.43,6091.29,online
524,84,188,2025-06-16 08:07:56,5,4322.47,21612.35,loja física
525,95,14,2024-12-12 16:18:15,1,6442.85,6442.85,marketplace
526,87,82,2025-08-28 14:57:04,2,7118.16,14236.32,loja física
527,17,196,2025-11-11 16:31:24,2,3869.96,7739.92,online
528,32,171,2025-04-30 06:17:21,5,3502.39,17511.95,online
529,96,181,2025-02-16 15:49:46,5,2861.26,14306.3,loja física
530,33,168,2025-10-09 14:26:32,5,5044.32,25221.6,loja física
531,27,36,2025-02-05 15:30:04,4,1152.03,4608.12,marketplace
532,89,168,2025-07-28 06:35:09,1,5044.32,5044.32,online
533,74,137,2025-01-01 23:04:34,4,6944.32,27777.28,marketplace
534,15,60,2025-09-21 07:06:52,1,7054.86,7054.86,online
535,44,119,2025-07-26 17:34:33,3,7867.18,23601.54,marketplace
536,11,72,2025-02-15 10:01:36,3,6749.08,20247.24,marketplace
537,28,64,2025-08-04 19:04:14,4,2852.48,11409.92,marketplace
538,19,151,2025-02-03 01:23:29,5,5329.91,26649.55,marketplace
539,46,14,2025-03-18 23:56:43,5,6442.85,32214.25,loja física
540,57,147,2024-12-03 16:00:56,4,2798.06,11192.24,loja física
541,69,27,2025-07-20 23:15:40,5,3743.43,18717.15,loja física
542,43,142,2025-07-06 13:13:14,2,5648.87,11297.74,marketplace
543,50,177,2025-06-19 20:53:54,4,7307.24,29228.96,marketplace
544,49,1,2025-07-08 16:38:20,5,5458.41,27292.05,loja física
545,99,105,2025-10-21 19:55:28,3,3759.35,11278.05,loja física
546,93,74,2025-10-02 14:05:33,3,128.85,386.55,loja física
547,71,83,2025-07-05 01:23:01,2,3635.23,7270.46,online
548,72,88,2025-03-17 05:47:05,1,5192.61,5192.61,loja física
549,66,14,2025-08-07 17:05:52,5,6442.85,32214.25,marketplace
550,92,159,2025-05-19 11:14:18,5,1611.19,8055.95,marketplace
551,94,119,2025-07-20 11:19:06,3,7867.18,23601.54,loja física
552,59,94,2025-04-28 14:05:43,4,4429.06,17716.24,online
553,95,103,2025-06-18 05:29:53,1,1790.61,1790.61,loja física
554,98,79,2025-10-31 07:02:19,3,2263.23,6789.69,loja física
555,99,4,2025-03-29 23:00:05,2,1271.94,2543.88,loja física
556,71,99,2024-11-25 01:41:08,4,4654.47,18617.88,loja física
557,82,164,2024-12-29 00:46:05,5,4950.63,24753.15,loja física
558,74,153,2025-06-24 02:18:58,1,4441.51,4441.51,loja física
559,14,4,2025-09-28 15:10:44,4,1271.94,5087.76,loja física
560,30,107,2025-05-18 18:05:46,2,2466.49,4932.98,online
561,53,188,2025-06-30 05:10:55,4,4322.47,17289.88,online
562,88,28,2025-04-27 16:28:42,3,6428.0,19284.0,online
563,31,116,2025-02-20 18:19:46,5,2542.21,12711.05,online
564,55,60,2025-09-27 07:57:18,4,7054.86,28219.44,marketplace
565,21,148,2025-02-26 03:52:21,5,2817.24,14086.2,marketplace
566,61,125,2025-01-30 15:48:37,1,6286.32,6286.32,online
567,18,149,2025-08-06 10:01:52,1,116.6,116.6,online
568,21,162,2025-03-04 15:27:14,1,4998.82,4998.82,online
569,81,31,2025-02-02 03:46:16,2,7064.51,14129.02,online
570,44,59,2025-08-11 00:18:25,4,5859.59,23438.36,loja física
571,26,129,2025-08-22 17:21:18,3,5526.98,16580.94,loja física
572,81,121,2025-10-20 19:50:24,3,5689.3,17067.9,marketplace
573,24,38,2025-05-02 20:48:02,5,6232.85,31164.25,loja física
574,1,31,2025-03-11 00:16:08,3,7064.51,21193.53,online
575,30,118,2025-04-29 19:19:07,4,2586.74,10346.96,loja física
576,94,50,2025-03-17 06:35:46,2,4804.44,9608.88,online
577,85,155,2024-12-09 08:10:19,5,7049.38,35246.9,marketplace
578,31,78,2025-07-16 12:41:24,3,4109.14,12327.42,marketplace
579,80,36,2025-10-09 16:54:54,1,1152.03,1152.03,marketplace
580,22,171,2025-01-10 16:59:52,1,3502.39,3502.39,loja física
581,14,80,2025-04-06 13:33:31,3,2718.51,8155.53,online
582,26,16,2025-05-08 22:41:50,5,4229.57,21147.85,online
583,16,64,2025-02-11 05:07:25,1,2852.48,2852.48,loja física
584,15,107,2025-04-15 06:04:50,5,2466.49,12332.45,loja física
585,3,165,2025-03-27 09:37:12,1,3815.09,3815.09,marketplace
586,99,91,2025-02-24 22:04:42,5,3057.66,15288.3,marketplace
587,31,142,2025-04-23 04:12:19,2,5648.87,11297.74,online
588,69,183,2025-02-27 15:04:26,3,5982.54,17947.62,online
589,94,48,2025-07-31 11:09:13,2,1320.0,2640.0,marketplace
590,42,151,2025-04-22 05:45:36,1,5329.91,5329.91,marketplace
591,85,84,2025-01-30 13:21:14,1,7938.21,7938.21,marketplace
592,39,34,2025-01-11 04:03:39,3,6615.09,19845.27,online
593,75,106,2025-04-17 16:01:14,5,4026.26,20131.3,loja física
594,5,41,2025-04-26 09:29:13,2,3148.73,6297.46,marketplace
595,55,16,2025-10-12 15:42:35,5,4229.57,21147.85,loja física
596,2,31,2025-07-23 23:36:41,3,7064.51,21193.53,loja física
597,13,146,2025-06-20 15:43:07,1,4663.52,4663.52,marketplace
598,6,171,2024-11-28 22:16:24,4,3502.39,14009.56,loja física
599,1,136,2025-09-19 11:48:33,1,2269.96,2269.96,loja física
600,77,189,2025-10-22 22:13:42,5,1326.56,6632.8,online
601,90,134,2025-01-10 18:26:51,2,1669.06,3338.12,online
602,70,165,2025-10-29 06:04:16,2,3815.09,7630.18,marketplace
603,35,106,2025-07-27 00:24:10,2,4026.26,8052.52,online
604,85,47,2025-05-06 14:52:02,4,2635.98,10543.92,loja física
605,49,77,2025-10-19 16:53:26,4,6237.15,24948.6,marketplace
606,44,8,2025-09-19 11:50:56,2,6008.6,12017.2,online
607,43,197,2025-01-22 09:01:51,4,1811.01,7244.04,marketplace
608,41,53,2025-07-13 02:32:16,2,7178.61,14357.22,loja física
609,1,170,2025-03-23 10:14:51,4,67.31,269.24,marketplace
610,87,108,2024-11-29 22:35:06,3,1251.95,3755.85,online
611,76,143,2025-09-04 22:57:56,3,7515.96,22547.88,marketplace
612,80,107,2025-06-27 22:55:37,5,2466.49,12332.45,marketplace
613,44,102,2025-01-10 03:31:48,3,1228.37,3685.11,loja física
614,3,115,2025-11-08 21:48:31,2,127.28,254.56,online
615,56,151,2025-03-07 15:18:14,2,5329.91,10659.82,loja física
616,27,31,2025-05-15 00:51:06,2,7064.51,14129.02,loja física
617,77,141,2025-02-10 18:54:45,4,1916.69,7666.76,loja física
618,56,67,2025-09-21 10:44:26,5,2493.91,12469.55,loja física
619,63,88,2025-02-19 23:10:20,2,5192.61,10385.22,online
620,64,128,2024-12-07 07:51:54,2,7259.79,14519.58,loja física
621,96,159,2025-06-05 18:30:44,5,1611.19,8055.95,loja física
622,4,132,2025-03-17 04:52:49,2,682.7,1365.4,online
623,100,60,2025-11-05 09:37:39,1,7054.86,7054.86,online
624,8,111,2025-01-06 17:58:56,4,2373.6,9494.4,online
625,84,60,2025-06-20 04:46:54,4,7054.86,28219.44,online
626,83,153,2025-08-15 12:13:00,2,4441.51,8883.02,online
627,43,38,2025-09-14 10:09:59,2,6232.85,12465.7,marketplace
628,89,194,2025-02-20 06:26:34,1,2626.77,2626.77,online
629,83,79,2024-12-01 03:40:52,1,2263.23,2263.23,loja física
630,66,177,2025-08-01 07:49:41,4,7307.24,29228.96,loja física
631,43,13,2025-03-14 19:59:26,1,4194.19,4194.19,loja física
632,53,31,2025-06-09 16:02:45,1,7064.51,7064.51,marketplace
633,54,34,2025-06-27 09:01:21,5,6615.09,33075.45,marketplace
634,15,18,2025-10-31 21:01:03,5,7915.71,39578.55,loja física
635,51,55,2025-08-21 18:47:43,5,1874.63,9373.15,loja física
636,64,35,2025-01-19 04:13:14,4,21.65,86.6,marketplace
637,71,184,2025-09-03 03:02:42,3,6273.84,18821.52,loja física
638,75,115,2025-09-01 09:42:56,3,127.28,381.84,marketplace
639,26,36,2025-11-01 05:21:34,5,1152.03,5760.15,online
640,1,102,2024-12-13 13:15:39,4,1228.37,4913.48,online
641,15,106,2025-04-17 20:54:41,1,4026.26,4026.26,marketplace
642,34,128,2025-10-29 04:05:31,3,7259.79,21779.37,marketplace
643,89,112,2025-11-21 01:38:40,1,5985.55,5985.55,marketplace
644,33,53,2025-07-14 17:34:50,5,7178.61,35893.05,marketplace
645,1,171,2025-05-27 05:14:49,1,3502.39,3502.39,marketplace
646,37,56,2025-03-02 11:34:52,4,3960.1,15840.4,online
647,95,60,2025-07-22 09:14:40,2,7054.86,14109.72,marketplace
648,31,93,2025-09-01 01:16:44,1,2994.59,2994.59,marketplace
649,38,195,2025-01-27 14:41:56,5,7452.98,37264.9,loja física
650,41,39,2025-03-17 01:38:30,3,5398.29,16194.87,online
651,7,2,2025-10-22 23:53:52,4,2385.09,9540.36,loja física
652,8,58,2025-05-19 10:43:27,3,7660.78,22982.34,marketplace
653,17,29,2025-05-30 15:59:48,3,6414.58,19243.74,online
654,97,17,2025-03-18 11:55:21,3,5744.42,17233.26,online
655,23,54,2025-10-05 22:40:30,3,518.22,1554.66,online
656,99,83,2025-11-16 08:13:51,5,3635.23,18176.15,loja física
657,45,3,2025-11-08 04:45:30,1,1632.5,1632.5,loja física
658,39,117,2025-03-04 17:54:33,3,4384.13,13152.39,online
659,5,52,2025-04-10 07:16:44,3,1847.55,5542.65,marketplace
660,76,1,2025-06-11 11:16:09,5,5458.41,27292.05,online
661,99,48,2025-01-17 06:08:09,4,1320.0,5280.0,online
662,21,168,2025-09-23 15:19:37,4,5044.32,20177.28,marketplace
663,88,116,2025-10-14 22:12:11,5,2542.21,12711.05,loja física
664,35,164,2025-09-25 10:45:18,5,4950.63,24753.15,loja física
665,19,190,2025-09-12 21:38:35,3,1325.77,3977.31,online
666,38,180,2025-01-04 21:23:26,1,5694.59,5694.59,online
667,90,57,2025-02-08 04:24:39,1,2354.5,2354.5,online
668,76,47,2024-11-24 18:07:04,1,2635.98,2635.98,marketplace
669,80,105,2024-12-14 14:54:11,5,3759.35,18796.75,marketplace
670,10,172,2025-10-20 23:15:23,1,534.87,534.87,online
671,15,95,2025-09-08 13:19:59,5,6041.81,30209.05,marketplace
672,88,102,2025-10-24 10:03:33,3,1228.37,3685.11,loja física
673,79,110,2025-08-03 17:22:37,5,3237.41,16187.05,online
674,91,192,2025-10-12 09:46:39,5,1220.78,6103.9,marketplace
675,50,15,2024-11-21 17:27:10,4,2116.47,8465.88,online
676,57,77,2025-11-01 21:23:55,2,6237.15,12474.3,loja física
677,20,121,2025-03-16 06:14:30,1,5689.3,5689.3,marketplace
678,68,50,2025-10-21 23:27:34,1,4804.44,4804.44,loja física
679,40,118,2025-03-02 04:04:06,1,2586.74,2586.74,loja física
680,1,187,2025-05-18 17:11:06,3,7603.15,22809.45,marketplace
681,65,190,2025-05-02 22:44:14,1,1325.77,1325.77,online
682,34,196,2025-04-29 04:52:12,2,3869.96,7739.92,loja física
683,99,45,2024-11-25 07:59:19,5,6075.0,30375.0,online
684,3,183,2025-02-16 08:25:01,3,5982.54,17947.62,loja física
685,17,41,2025-03-04 10:58:00,3,3148.73,9446.19,loja física
686,73,80,2025-08-10 02:58:00,3,2718.51,8155.53,loja física
687,54,13,2025-11-06 11:21:37,2,4194.19,8388.38,marketplace
688,100,194,2025-09-14 02:02:45,1,2626.77,2626.77,loja física
689,3,65,2025-03-21 22:03:28,1,1568.12,1568.12,loja física
690,19,133,2025-11-13 18:37:18,1,6315.58,6315.58,online
691,20,29,2025-09-30 06:30:34,3,6414.58,19243.74,online
692,86,13,2025-11-06 07:04:54,5,4194.19,20970.95,loja física
693,23,169,2025-08-22 08:55:35,1,5894.16,5894.16,online
694,79,9,2025-02-08 17:44:37,4,6513.75,26055.0,online
695,95,35,2024-11-25 01:25:46,1,21.65,21.65,loja física
696,73,157,2025-02-20 21:50:43,2,4646.38,9292.76,loja física
697,80,139,2025-04-15 18:43:18,1,6720.34,6720.34,marketplace
698,84,11,2025-09-03 06:14:56,2,1779.66,3559.32,online
699,12,121,2025-03-05 09:42:01,3,5689.3,17067.9,marketplace
700,48,140,2025-01-07 10:47:15,2,3458.6,6917.2,loja física
701,86,121,2025-11-19 04:25:41,5,5689.3,28446.5,marketplace
702,54,138,2024-12-20 22:51:13,3,2513.11,7539.33,loja física
703,6,193,2025-08-18 08:17:06,3,4781.92,14345.76,online
704,55,176,2025-10-02 09:18:17,1,5408.01,5408.01,online
705,99,33,2025-03-09 03:10:31,1,5771.45,5771.45,marketplace
706,33,68,2025-10-05 13:25:51,2,1739.61,3479.22,online
707,59,2,2025-07-05 18:44:32,2,2385.09,4770.18,marketplace
708,5,55,2025-06-13 09:58:12,4,1874.63,7498.52,online
709,19,74,2025-02-07 09:16:29,1,128.85,128.85,online
710,82,133,2025-09-03 11:28:15,5,6315.58,31577.9,online
711,35,103,2025-03-16 22:21:17,3,1790.61,5371.83,loja física
712,6,159,2025-07-25 00:49:36,2,1611.19,3222.38,online
713,47,176,2025-06-08 01:35:40,2,5408.01,10816.02,online
714,88,148,2025-05-22 00:32:29,5,2817.24,14086.2,online
715,88,48,2024-11-29 06:44:36,2,1320.0,2640.0,online
716,79,173,2025-07-11 10:19:57,5,729.63,3648.15,online
717,54,102,2025-07-30 01:00:47,4,1228.37,4913.48,online
718,92,82,2025-02-23 18:12:42,3,7118.16,21354.48,online
719,9,193,2025-04-04 19:41:11,5,4781.92,23909.6,loja física
720,59,186,2025-02-17 23:51:45,4,3951.9,15807.6,marketplace
721,50,156,2025-04-21 10:03:57,5,2299.63,11498.15,online
722,29,198,2025-10-04 12:14:10,4,5770.84,23083.36,marketplace
723,5,64,2025-04-22 10:43:42,2,2852.48,5704.96,online
724,30,23,2025-10-14 20:50:37,5,7893.32,39466.6,online
725,34,74,2025-11-01 05:22:54,4,128.85,515.4,online
726,100,94,2025-02-28 20:24:45,1,4429.06,4429.06,online
727,83,196,2025-03-07 01:36:42,1,3869.96,3869.96,marketplace
728,21,47,2025-05-04 22:31:23,2,2635.98,5271.96,loja física
729,78,193,2025-09-22 17:46:36,2,4781.92,9563.84,marketplace
730,87,101,2025-11-01 22:55:38,2,600.38,1200.76,online
731,72,95,2025-10-05 11:50:35,4,6041.81,24167.24,online
732,65,93,2025-08-23 11:42:49,4,2994.59,11978.36,loja física
733,51,175,2025-01-10 14:07:48,4,3321.56,13286.24,online
734,64,86,2025-06-11 11:45:32,2,5446.58,10893.16,marketplace
735,2,111,2025-04-16 20:02:32,1,2373.6,2373.6,online
736,1,72,2024-12-30 20:26:43,5,6749.08,33745.4,loja física
737,100,85,2025-04-15 10:24:00,4,3266.63,13066.52,online
738,85,41,2024-12-13 20:41:12,4,3148.73,12594.92,online
739,73,84,2025-07-12 03:19:15,1,7938.21,7938.21,online
740,51,125,2025-10-14 11:55:33,3,6286.32,18858.96,online
741,95,34,2025-03-18 13:11:14,4,6615.09,26460.36,marketplace
742,43,38,2025-04-09 20:02:39,4,6232.85,24931.4,loja física
743,70,120,2025-11-18 10:20:46,4,4919.87,19679.48,loja física
744,91,67,2025-07-31 00:23:00,1,2493.91,2493.91,loja física
745,77,10,2025-01-19 12:45:59,1,7563.09,7563.09,online
746,52,45,2025-11-01 21:12:52,2,6075.0,12150.0,online
747,65,184,2025-10-12 11:38:36,1,6273.84,6273.84,marketplace
748,44,120,2025-11-01 09:29:08,1,4919.87,4919.87,marketplace
749,56,139,2025-01-30 13:51:19,4,6720.34,26881.36,online
750,29,96,2025-06-11 12:22:16,5,5811.56,29057.8,loja física
751,77,64,2025-11-05 03:06:30,4,2852.48,11409.92,loja física
752,26,69,2025-02-01 11:44:22,4,3686.82,14747.28,loja física
753,48,77,2025-07-01 02:36:16,2,6237.15,12474.3,online
754,22,75,2025-11-08 17:47:15,5,5102.31,25511.55,loja física
755,30,87,2025-10-09 10:57:15,4,7710.49,30841.96,loja física
756,18,197,2024-11-29 16:37:02,5,1811.01,9055.05,marketplace
757,77,172,2025-01-18 09:53:55,2,534.87,1069.74,marketplace
758,97,79,2024-12-13 08:58:36,1,2263.23,2263.23,loja física
759,33,198,2025-02-08 06:41:21,4,5770.84,23083.36,marketplace
760,72,175,2025-11-06 13:07:28,5,3321.56,16607.8,marketplace
761,46,115,2025-07-12 18:03:05,1,127.28,127.28,marketplace
762,74,114,2025-07-04 17:13:31,4,7478.4,29913.6,online
763,44,187,2025-01-30 08:29:22,5,7603.15,38015.75,marketplace
